,Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID
5546,6/27/2013,4:13:20,65,75,17,10,1
6797,6/18/2013,17:33:07,66,55,17,25,6
2832,6/13/2013,1:33:07,67,58,17,11,10
6794,6/15/2013,14:33:07,70,59,17,15,10
7235,6/6/2013,4:00:01,67,71,17,2,17
3580,6/11/2013,10:43:51,67,66,17,12,16
2831,6/12/2013,0:33:07,66,79,17,3,3
3453,6/4/2013,3:43:51,67,75,17,11,14
89,6/30/2013,17:13:20,65,57,17,9,12
3459,6/10/2013,9:43:51,69,76,17,10,12
3953,6/24/2013,4:00:01,70,79,17,2,16
6782,6/3/2013,2:33:07,70,58,17,26,3
3957,6/28/2013,8:00:01,70,63,17,6,12
6777,6/28/2013,21:13:20,66,61,17,11,10
3958,6/29/2013,9:00:01,68,58,17,19,13
4423,6/14/2013,23:13:19,65,73,17,7,3
76,6/17/2013,4:13:20,70,55,17,17,19
944,6/15/2013,13:13:19,69,60,17,13,1
7916,6/27/2013,18:00:01,67,65,17,11,5
7917,6/28/2013,19:00:01,70,69,17,4,8
3124,6/5/2013,5:13:19,66,66,17,30,16
4035,6/16/2013,14:13:20,67,61,17,25,6
5423,6/24/2013,20:45:56,65,80,17,12,7
3970,6/11/2013,21:00:01,69,57,17,6,11
3471,6/22/2013,21:43:51,69,70,17,27,10
3974,6/15/2013,1:13:19,68,75,17,21,4
7931,6/12/2013,9:13:19,66,68,17,14,18
58,6/29/2013,10:43:51,69,59,17,25,9
4443,6/4/2013,19:43:51,69,56,17,13,11
6804,6/25/2013,0:00:01,68,70,17,6,10
2877,6/28/2013,22:00:01,68,61,17,30,8
6903,6/4/2013,3:33:07,69,71,17,28,10
7211,6/12/2013,4:33:07,70,78,17,10,18
7034,6/15/2013,14:33:07,65,64,17,10,11
7480,6/11/2013,9:00:01,69,65,17,12,14
3794,6/15/2013,8:45:56,68,76,17,14,10
7597,6/8/2013,6:45:56,66,69,17,11,2
3033,6/4/2013,10:43:51,67,57,17,8,18
3873,6/4/2013,20:13:19,70,70,17,15,11
3309,6/10/2013,3:13:19,67,57,17,6,4
7461,6/22/2013,14:33:07,70,80,17,11,16
3318,6/19/2013,12:13:19,68,76,17,5,12
3322,6/23/2013,16:13:19,67,66,17,5,19
7139,6/30/2013,4:13:19,70,57,17,7,18
7644,6/25/2013,5:45:56,68,78,17,20,18
7649,6/30/2013,10:45:56,68,67,17,21,1
1900,6/11/2013,19:00:01,68,74,17,11,1
7458,6/19/2013,11:33:07,69,73,17,15,15
3040,6/11/2013,17:43:51,70,57,17,6,6
293,6/24/2013,5:43:51,67,61,17,7,10
7005,6/16/2013,9:13:20,67,78,17,28,17
434,6/15/2013,2:13:20,69,67,17,21,16
285,6/16/2013,21:13:19,67,58,17,24,15
669,6/10/2013,2:00:01,66,68,17,10,9
7677,6/28/2013,19:00:01,70,78,17,23,20
281,6/12/2013,17:13:19,69,66,17,3,14
3154,6/5/2013,11:43:51,66,79,17,1,18
3717,6/28/2013,3:13:20,70,57,17,29,18
3716,6/27/2013,2:13:20,67,55,17,27,19
7431,6/22/2013,8:13:20,66,64,17,5,19
7688,6/9/2013,6:13:19,70,64,17,24,20
7011,6/22/2013,15:13:20,65,65,17,14,9
7691,6/12/2013,9:13:19,70,59,17,14,12
2967,6/28/2013,16:33:07,69,72,17,7,11
7486,6/17/2013,15:00:01,69,64,17,16,3
3852,6/13/2013,23:00:01,66,57,17,4,4
7083,6/4/2013,15:45:56,67,65,17,10,2
7522,6/23/2013,3:43:51,67,69,17,24,14
4184,6/15/2013,19:33:07,69,59,17,28,7
7530,6/1/2013,11:43:51,65,76,17,3,6
383,6/24/2013,23:00:01,65,71,17,14,5
723,6/4/2013,8:43:51,68,66,17,20,20
4194,6/25/2013,5:00:01,66,70,17,5,10
2996,6/27/2013,21:00:01,67,56,17,3,5
5435,6/6/2013,8:45:56,70,65,17,8,3
4174,6/5/2013,9:33:07,70,56,17,10,19
3854,6/15/2013,1:13:19,69,75,17,13,3
731,6/12/2013,16:43:51,67,71,17,7,20
7043,6/24/2013,23:33:07,67,68,17,15,16
4204,6/5/2013,15:00:01,67,77,17,24,20
2974,6/5/2013,23:33:07,68,69,17,20,13
7501,6/2/2013,6:13:19,70,70,17,2,11
7554,6/25/2013,11:13:20,70,67,17,21,12
5432,6/3/2013,5:45:56,70,70,17,15,15
3820,6/11/2013,10:45:56,70,65,17,13,19
3855,6/16/2013,2:13:19,68,73,17,25,3
7112,6/3/2013,1:00:01,67,59,17,18,12
7496,6/27/2013,1:13:19,65,76,17,14,5
7051,6/2/2013,7:45:56,68,57,17,9,7
2973,6/4/2013,22:33:07,65,63,17,21,10
3253,6/14/2013,14:45:56,67,72,17,23,12
342,6/13/2013,6:33:07,68,62,17,8,1
7576,6/17/2013,9:33:07,65,61,17,29,10
7057,6/8/2013,13:45:56,66,76,17,6,16
2939,6/30/2013,12:13:20,68,77,17,8,18
2934,6/25/2013,7:13:20,67,70,17,11,17
7694,6/15/2013,12:13:19,69,73,17,10,13
195,6/16/2013,3:13:20,69,80,17,22,5
836,6/27/2013,1:43:51,65,79,17,21,15
476,6/27/2013,20:33:07,70,64,17,7,11
7411,6/2/2013,12:43:51,65,63,17,12,13
4311,6/22/2013,2:45:56,66,69,17,11,8
2902,6/23/2013,23:13:19,70,71,17,2,17
2901,6/22/2013,22:13:19,67,63,17,6,2
7405,6/26/2013,6:43:51,67,69,17,27,19
175,6/26/2013,7:43:51,67,78,17,15,4
6916,6/17/2013,16:33:07,66,70,17,8,10
842,6/3/2013,7:43:51,67,76,17,30,16
7785,6/16/2013,7:00:01,68,68,17,23,12
6907,6/8/2013,7:33:07,67,67,17,4,4
473,6/24/2013,17:33:07,67,77,17,19,9
1887,6/28/2013,6:00:01,67,55,17,1,14
3077,6/18/2013,6:33:07,67,67,17,30,13
6898,6/29/2013,22:13:20,68,67,17,21,18
2890,6/11/2013,11:13:19,67,77,17,1,10
7198,6/29/2013,15:13:20,69,58,17,28,19
1884,6/25/2013,3:00:01,70,73,17,14,10
3634,6/5/2013,16:33:07,68,69,17,29,14
4077,6/28/2013,8:00:01,66,59,17,12,11
3629,6/30/2013,11:33:07,68,76,17,24,13
7818,6/19/2013,16:13:19,70,66,17,23,9
3628,6/29/2013,10:33:07,65,57,17,6,17
631,6/2/2013,12:13:20,66,66,17,15,12
5475,6/16/2013,5:00:01,68,55,17,17,8
491,6/12/2013,11:45:56,65,78,17,22,4
7790,6/21/2013,12:00:01,68,74,17,22,13
3373,6/14/2013,19:13:20,65,67,17,14,11
4308,6/19/2013,23:33:07,68,75,17,5,16
2905,6/26/2013,2:43:51,65,74,17,12,16
7700,6/21/2013,18:13:19,66,59,17,17,8
3704,6/15/2013,14:43:51,68,68,17,29,3
248,6/9/2013,8:00:01,70,71,17,24,4
458,6/9/2013,2:33:07,66,72,17,26,13
667,6/8/2013,0:00:01,69,70,17,7,9
3226,6/17/2013,11:45:56,65,66,17,16,14
4110,6/1/2013,17:13:19,70,57,17,16,11
799,6/20/2013,12:00:01,66,79,17,8,3
3691,6/2/2013,1:43:51,65,72,17,29,19
6968,6/9/2013,20:13:19,66,67,17,26,4
3689,6/30/2013,23:13:19,65,59,17,3,12
4279,6/20/2013,18:13:20,65,79,17,12,6
4109,6/30/2013,16:13:19,69,65,17,1,6
7724,6/15/2013,18:43:51,66,70,17,3,4
806,6/27/2013,19:00:01,67,56,17,27,18
462,6/13/2013,6:33:07,68,76,17,7,11
4288,6/29/2013,3:33:07,67,76,17,23,15
663,6/4/2013,20:33:07,65,79,17,17,20
4290,6/1/2013,5:33:07,65,69,17,27,6
3353,6/24/2013,23:43:51,70,61,17,20,5
7423,6/14/2013,0:13:20,67,80,17,26,10
220,6/11/2013,4:33:07,69,56,17,11,19
4292,6/3/2013,7:33:07,65,78,17,13,8
3680,6/21/2013,14:13:19,66,74,17,2,13
4297,6/8/2013,12:33:07,67,62,17,16,3
6941,6/12/2013,17:00:01,66,78,17,1,14
3919,6/20/2013,18:13:20,66,78,17,19,12
2906,6/27/2013,3:43:51,70,59,17,23,6
3218,6/9/2013,3:45:56,70,72,17,9,12
2878,6/29/2013,23:00:01,70,55,17,17,18
2774,6/15/2013,15:13:19,66,55,17,19,6
1806,6/7/2013,21:13:19,67,73,17,26,4
2844,6/25/2013,13:33:07,69,75,17,24,19
1991,6/12/2013,14:33:07,65,80,17,24,17
6022,6/23/2013,5:00:01,67,69,17,10,14
1536,6/7/2013,10:13:20,69,80,17,1,18
4589,6/30/2013,21:13:20,66,55,17,23,4
2301,6/22/2013,17:33:07,66,59,17,23,12
6538,6/29/2013,17:45:56,66,74,17,21,9
5047,6/8/2013,4:00:01,70,59,17,4,8
1127,6/18/2013,9:13:19,69,57,17,18,3
1518,6/19/2013,16:43:51,70,73,17,12,9
4594,6/5/2013,2:33:07,65,70,17,9,10
1513,6/14/2013,11:43:51,65,66,17,15,18
5038,6/29/2013,19:33:07,67,75,17,4,13
1138,6/29/2013,20:13:19,70,75,17,12,16
5036,6/27/2013,17:33:07,69,60,17,2,1
2663,6/24/2013,19:33:07,68,62,17,1,12
5028,6/19/2013,9:33:07,69,80,17,18,5
2332,6/23/2013,0:13:19,67,78,17,23,2
2661,6/22/2013,17:33:07,69,72,17,19,2
2336,6/27/2013,4:13:19,70,75,17,17,15
5017,6/8/2013,22:13:20,68,57,17,22,4
4614,6/25/2013,22:33:07,69,74,17,7,2
2338,6/29/2013,6:13:19,65,67,17,8,5
2342,6/3/2013,10:13:19,67,74,17,11,8
1496,6/27/2013,18:13:19,70,72,17,14,4
1488,6/19/2013,10:13:19,67,76,17,4,4
1150,6/11/2013,8:43:51,67,65,17,13,1
1484,6/15/2013,6:13:19,69,80,17,17,8
2675,6/6/2013,7:45:56,65,63,17,9,13
1837,6/8/2013,4:13:20,69,74,17,16,18
5071,6/2/2013,4:13:19,66,74,17,20,6
2278,6/29/2013,18:13:20,65,63,17,22,16
5879,6/30/2013,1:43:51,65,69,17,29,19
5890,6/11/2013,12:43:51,67,59,17,7,3
5896,6/17/2013,18:43:51,69,79,17,9,19
2198,6/9/2013,10:00:01,66,59,17,17,2
1091,6/12/2013,16:45:56,68,57,17,14,5
5914,6/5/2013,12:13:20,70,70,17,19,3
5145,6/16/2013,6:33:07,66,68,17,20,19
5139,6/10/2013,0:33:07,70,69,17,27,12
2708,6/9/2013,16:45:56,69,77,17,16,19
5932,6/23/2013,6:33:07,66,75,17,5,7
5934,6/25/2013,8:33:07,67,68,17,13,11
5936,6/27/2013,10:33:07,69,59,17,4,3
5124,6/25/2013,9:13:20,65,55,17,8,2
2230,6/11/2013,18:13:19,69,80,17,12,19
5113,6/14/2013,22:43:51,68,57,17,4,16
1581,6/22/2013,7:45:56,68,66,17,19,20
5961,6/22/2013,11:45:56,69,58,17,8,1
5110,6/11/2013,19:43:51,66,59,17,20,13
2704,6/5/2013,12:45:56,69,65,17,4,7
1575,6/16/2013,1:45:56,68,75,17,5,19
6565,6/26/2013,1:00:01,70,65,17,11,20
5101,6/2/2013,10:43:51,65,72,17,16,7
2256,6/7/2013,20:43:51,70,58,17,16,4
1563,6/4/2013,13:33:07,67,80,17,15,9
2262,6/13/2013,2:13:20,65,62,17,5,17
5995,6/26/2013,21:45:56,67,68,17,13,13
6010,6/11/2013,12:45:56,66,61,17,13,15
2681,6/12/2013,13:45:56,65,79,17,29,12
6598,6/29/2013,10:13:19,69,57,17,30,19
6103,6/14/2013,14:13:20,68,73,17,20,3
6117,6/28/2013,4:33:07,70,67,17,7,4
6258,6/19/2013,1:00:01,65,59,17,3,17
1221,6/22/2013,7:00:01,70,70,17,8,9
6269,6/30/2013,12:00:01,70,74,17,6,2
1230,6/1/2013,16:00:01,69,75,17,13,2
2570,6/21/2013,22:00:01,70,63,17,26,14
1341,6/22/2013,7:00:01,66,77,17,15,6
6412,6/23/2013,11:13:19,67,60,17,19,19
5617,6/8/2013,3:13:19,69,71,17,21,15
1245,6/16/2013,7:13:19,65,76,17,8,16
1320,6/1/2013,10:33:07,66,78,17,10,15
6312,6/13/2013,7:43:51,68,80,17,30,8
4801,6/2/2013,17:43:51,67,68,17,17,13
4724,6/15/2013,12:33:07,65,60,17,26,14
2506,6/17/2013,6:13:20,68,68,17,14,12
1316,6/27/2013,6:33:07,65,57,17,28,20
1311,6/22/2013,1:33:07,66,64,17,16,3
1300,6/11/2013,14:13:20,70,59,17,24,10
5401,6/2/2013,22:33:07,69,71,17,26,13
6333,6/4/2013,4:13:20,70,57,17,3,17
2520,6/1/2013,20:13:20,68,80,17,5,18
6386,6/27/2013,9:00:01,70,64,17,17,19
2524,6/5/2013,0:33:07,67,61,17,23,2
6347,6/18/2013,18:13:20,70,80,17,27,15
4770,6/1/2013,10:13:19,67,78,17,13,11
4761,6/22/2013,1:13:19,68,78,17,27,15
6358,6/29/2013,5:33:07,66,67,17,17,2
1282,6/23/2013,20:43:51,69,80,17,14,4
6255,6/16/2013,22:33:07,69,69,17,25,6
2350,6/11/2013,18:13:19,65,60,17,16,6
6252,6/13/2013,19:33:07,68,80,17,13,1
2005,6/26/2013,4:00:01,66,64,17,3,8
1467,6/28/2013,13:00:01,66,79,17,28,14
4634,6/15/2013,18:00:01,70,73,17,5,10
6490,6/11/2013,17:33:07,68,72,17,19,15
4979,6/30/2013,8:43:51,69,76,17,19,4
6489,6/10/2013,16:33:07,69,75,17,22,4
1168,6/29/2013,2:13:20,68,72,17,13,7
4963,6/14/2013,16:13:19,65,65,17,3,13
1448,6/9/2013,18:33:07,68,75,17,4,11
2392,6/23/2013,12:13:20,65,66,17,15,13
1174,6/5/2013,8:13:20,68,59,17,1,19
1414,6/5/2013,8:13:20,69,80,17,4,6
6177,6/28/2013,16:13:19,69,56,17,11,9
6183,6/4/2013,22:13:19,69,58,17,3,9
5413,6/14/2013,10:45:56,68,56,17,10,17
1177,6/8/2013,11:13:20,67,78,17,25,6
2624,6/15/2013,4:13:20,69,62,17,10,9
4931,6/12/2013,8:00:01,65,77,17,20,19
2618,6/9/2013,22:43:51,69,69,17,4,15
4665,6/16/2013,1:43:51,68,65,17,2,16
6207,6/28/2013,22:43:51,70,60,17,21,18
2422,6/23/2013,18:33:07,65,75,17,11,17
4683,6/4/2013,19:43:51,68,78,17,26,11
6222,6/13/2013,13:13:20,66,63,17,20,19
6228,6/19/2013,19:13:20,68,79,17,29,7
4883,6/24/2013,3:45:56,70,69,17,12,6
1376,6/27/2013,18:13:19,69,80,17,27,20
4685,6/6/2013,21:43:51,68,63,17,24,18
6251,6/12/2013,18:33:07,66,72,17,1,13
5183,6/24/2013,20:00:01,69,62,17,9,13
6378,6/19/2013,1:00:01,70,66,17,22,7
5822,6/3/2013,16:33:07,65,70,17,26,20
6661,6/2/2013,1:33:07,68,58,17,9,10
6645,6/16/2013,9:13:20,67,67,17,4,2
2734,6/5/2013,18:45:56,66,70,17,25,14
1825,6/26/2013,16:43:51,69,61,17,23,10
5255,6/6/2013,20:13:20,70,70,17,8,14
4517,6/18/2013,21:00:01,65,76,17,27,13
5246,6/27/2013,11:13:20,70,74,17,13,12
5422,6/23/2013,19:45:56,70,75,17,1,15
2138,6/9/2013,17:45:56,65,77,17,23,7
1059,6/10/2013,8:45:56,68,65,17,22,13
1675,6/26/2013,10:13:19,70,65,17,9,2
1872,6/13/2013,15:33:07,69,68,17,7,14
1021,6/2/2013,18:33:07,65,72,17,16,5
5833,6/14/2013,3:00:01,68,74,17,2,15
5336,6/27/2013,5:43:51,66,57,17,20,14
2730,6/1/2013,14:45:56,65,78,17,10,4
1696,6/17/2013,7:43:51,70,55,17,29,18
5825,6/6/2013,19:33:07,68,56,17,7,18
5733,6/4/2013,23:00:01,70,59,17,11,5
5808,6/19/2013,2:33:07,69,59,17,26,3
1047,6/28/2013,20:45:56,68,79,17,22,13
6634,6/5/2013,22:43:51,65,76,17,13,5
5719,6/20/2013,9:00:01,66,74,17,4,12
5815,6/26/2013,9:33:07,68,75,17,25,20
2083,6/14/2013,10:13:20,67,64,17,25,5
2143,6/14/2013,22:45:56,66,63,17,23,7
4530,6/1/2013,10:13:19,69,66,17,9,19
2085,6/16/2013,12:13:20,68,66,17,8,10
2091,6/22/2013,18:13:20,70,58,17,1,15
5303,6/24/2013,20:00:01,69,74,17,4,9
5227,6/8/2013,16:43:51,66,67,17,17,16
5206,6/17/2013,19:13:19,68,56,17,29,1
2045,6/6/2013,20:13:19,65,58,17,1,3
5356,6/17/2013,1:13:20,66,78,17,19,4
6606,6/7/2013,18:13:19,66,63,17,4,14
5675,6/6/2013,13:13:20,70,78,17,24,19
2131,6/2/2013,10:45:56,67,63,17,28,10
5349,6/10/2013,18:43:51,70,68,17,7,16
5199,6/10/2013,12:13:19,66,68,17,1,18
5747,6/18/2013,13:13:19,70,56,17,19,11
2722,6/23/2013,6:45:56,65,70,17,20,2
1801,6/2/2013,16:13:19,69,56,17,11,19
5190,6/1/2013,3:13:19,65,66,17,6,13
2118,6/19/2013,21:33:07,66,55,17,13,3
5258,6/9/2013,23:13:20,66,58,17,5,15
1795,6/26/2013,10:13:19,65,76,17,13,18
1802,6/3/2013,17:13:19,66,75,17,1,16
6602,6/3/2013,14:13:19,68,61,17,9,18
5586,6/7/2013,20:33:07,66,76,17,11,6
5353,6/14/2013,22:43:51,69,62,17,23,20
5361,6/22/2013,6:13:20,70,80,17,22,1
2754,6/25/2013,19:00:01,67,68,17,5,13
1639,6/20/2013,17:45:56,66,76,17,2,12
2162,6/3/2013,17:45:56,66,77,17,9,17
5351,6/12/2013,20:43:51,65,74,17,5,4
5762,6/3/2013,4:43:51,66,61,17,25,14
559,6/20/2013,12:00:01,65,74,18,29,8
7915,6/26/2013,17:00:01,68,75,18,24,18
7296,6/7/2013,17:43:51,67,78,18,9,19
1385,6/6/2013,3:43:51,70,64,18,27,17
4876,6/17/2013,20:45:56,69,69,18,27,8
1812,6/13/2013,3:43:51,66,69,18,15,14
1383,6/4/2013,1:43:51,66,61,18,9,6
5389,6/20/2013,10:33:07,65,55,18,24,8
7306,6/17/2013,3:13:20,67,72,18,29,3
7376,6/27/2013,1:13:19,70,77,18,6,8
7305,6/16/2013,2:13:20,66,80,18,24,10
3198,6/19/2013,7:33:07,66,64,18,5,14
3546,6/7/2013,0:13:19,66,66,18,17,16
7360,6/11/2013,9:00:01,65,64,18,19,12
544,6/5/2013,16:45:56,70,61,18,20,5
3559,6/20/2013,13:13:19,70,77,18,22,9
4920,6/1/2013,16:45:56,69,80,18,20,10
6197,6/18/2013,12:43:51,67,74,18,5,8
1402,6/23/2013,20:43:51,69,63,18,14,18
1911,6/22/2013,6:13:19,65,79,18,19,20
3956,6/27/2013,7:00:01,67,66,18,26,4
2411,6/12/2013,7:33:07,67,55,18,12,15
7343,6/24/2013,16:33:07,70,58,18,19,9
2416,6/17/2013,12:33:07,68,59,18,28,5
2402,6/3/2013,22:13:20,66,63,18,29,16
3182,6/3/2013,15:13:20,66,76,18,12,12
3176,6/27/2013,9:13:20,70,60,18,1,4
536,6/27/2013,8:45:56,67,76,18,29,10
6188,6/9/2013,3:43:51,66,64,18,1,18
3554,6/15/2013,8:13:19,70,73,18,14,17
3174,6/25/2013,7:13:20,66,62,18,25,18
5289,6/10/2013,6:00:01,67,67,18,24,10
4902,6/13/2013,22:45:56,65,62,18,8,6
7322,6/3/2013,19:13:20,68,61,18,2,7
4901,6/12/2013,21:45:56,65,72,18,1,12
3551,6/12/2013,5:13:19,66,73,18,25,10
1404,6/25/2013,22:43:51,65,79,18,21,2
508,6/29/2013,4:45:56,65,60,18,21,3
546,6/7/2013,18:45:56,66,62,18,21,17
3980,6/21/2013,7:13:19,65,78,18,27,9
5649,6/10/2013,11:43:51,67,66,18,16,11
1842,6/13/2013,9:13:20,68,60,18,15,9
5698,6/29/2013,12:33:07,67,80,18,8,8
4798,6/29/2013,14:43:51,69,59,18,17,3
7971,6/22/2013,1:13:20,66,66,18,27,15
4081,6/2/2013,12:00:01,69,66,18,5,5
3080,6/21/2013,9:33:07,66,56,18,24,4
4085,6/6/2013,16:00:01,67,61,18,11,2
7973,6/24/2013,3:13:20,68,69,18,9,11
2507,6/18/2013,7:13:20,70,76,18,2,3
2511,6/22/2013,11:13:20,67,56,18,12,12
1903,6/14/2013,22:00:01,69,61,18,9,10
652,6/23/2013,9:33:07,67,66,18,28,7
4098,6/19/2013,5:13:19,69,75,18,16,11
7180,6/11/2013,21:43:51,65,55,18,18,6
656,6/27/2013,13:33:07,69,56,18,3,9
3491,6/12/2013,17:13:20,68,77,18,20,11
658,6/29/2013,15:33:07,65,56,18,19,16
7981,6/2/2013,11:13:20,66,66,18,3,7
4772,6/3/2013,12:13:19,67,59,18,7,20
1296,6/7/2013,10:13:20,70,77,18,4,16
3055,6/26/2013,8:13:20,66,64,18,8,9
3492,6/13/2013,18:13:20,70,70,18,18,14
5673,6/4/2013,11:13:20,66,74,18,19,7
4129,6/20/2013,12:43:51,69,58,18,18,2
4133,6/24/2013,16:43:51,70,74,18,13,12
2539,6/20/2013,15:33:07,70,72,18,11,18
5437,6/8/2013,10:45:56,66,56,18,24,15
4751,6/12/2013,15:00:01,67,76,18,12,15
7120,6/11/2013,9:00:01,68,65,18,1,8
4743,6/4/2013,7:00:01,68,61,18,17,9
7965,6/16/2013,19:43:51,68,71,18,28,7
4076,6/27/2013,7:00:01,67,60,18,29,8
1780,6/11/2013,19:00:01,69,60,18,11,4
3088,6/29/2013,17:33:07,66,62,18,22,6
7936,6/17/2013,14:13:19,70,58,18,24,1
7279,6/20/2013,0:43:51,69,75,18,8,6
5308,6/29/2013,1:13:19,70,70,18,20,13
5448,6/19/2013,21:45:56,68,73,18,3,12
4859,6/30/2013,3:45:56,67,73,18,2,10
7270,6/11/2013,15:13:19,69,73,18,20,10
1361,6/12/2013,3:13:19,67,66,18,1,17
7941,6/22/2013,19:13:19,67,75,18,19,4
85,6/26/2013,13:13:20,68,67,18,28,9
4853,6/24/2013,21:33:07,69,64,18,11,9
1354,6/5/2013,20:00:01,70,65,18,8,8
2459,6/30/2013,7:13:19,70,71,18,22,1
3130,6/11/2013,11:13:19,65,75,18,26,17
5667,6/28/2013,5:13:20,70,77,18,5,20
4000,6/11/2013,3:43:51,70,55,18,20,17
5714,6/15/2013,4:00:01,68,73,18,1,16
7251,6/22/2013,20:00:01,67,64,18,13,3
4034,6/15/2013,13:13:20,66,65,18,18,20
41,6/12/2013,17:13:19,69,64,18,25,2
2073,6/4/2013,0:13:20,70,63,18,14,15
1340,6/21/2013,6:00:01,68,73,18,29,4
1336,6/17/2013,2:00:01,70,76,18,9,12
2474,6/15/2013,22:13:19,67,56,18,29,4
2493,6/4/2013,17:43:51,66,60,18,24,4
4050,6/1/2013,5:33:07,68,75,18,12,14
1772,6/3/2013,11:00:01,68,76,18,17,14
5441,6/12/2013,14:45:56,69,75,18,6,12
1775,6/6/2013,14:00:01,65,60,18,16,20
7217,6/18/2013,10:33:07,65,60,18,26,8
1317,6/28/2013,7:33:07,67,63,18,21,13
4031,6/12/2013,10:13:20,68,65,18,12,11
1422,6/13/2013,16:13:20,66,80,18,8,19
1471,6/2/2013,17:00:01,65,74,18,11,20
1913,6/24/2013,8:13:19,67,65,18,25,13
7784,6/15/2013,6:00:01,67,64,18,2,20
7787,6/18/2013,9:00:01,68,63,18,7,20
5112,6/13/2013,21:43:51,68,79,18,11,7
3748,6/29/2013,10:33:07,69,60,18,3,2
5371,6/2/2013,16:13:20,70,76,18,16,20
1917,6/28/2013,12:13:19,70,59,18,14,3
171,6/22/2013,3:43:51,67,79,18,13,17
7792,6/23/2013,14:00:01,67,77,18,18,9
5847,6/28/2013,17:00:01,70,55,18,17,17
316,6/17/2013,4:13:20,68,66,18,20,9
1578,6/19/2013,4:45:56,68,77,18,11,11
3312,6/13/2013,6:13:19,69,61,18,5,11
7624,6/5/2013,9:45:56,67,77,18,6,11
3326,6/27/2013,20:13:19,69,64,18,27,1
1577,6/18/2013,3:45:56,69,70,18,17,12
5212,6/23/2013,1:43:51,69,73,18,7,19
1664,6/15/2013,23:00:01,70,64,18,20,18
1957,6/8/2013,4:13:20,66,60,18,20,19
7605,6/16/2013,14:45:56,67,60,18,16,12
3405,6/16/2013,3:00:01,66,57,18,23,12
3286,6/17/2013,4:00:01,68,64,18,6,4
3799,6/20/2013,13:45:56,65,60,18,20,20
7578,6/19/2013,11:33:07,69,71,18,21,20
5076,6/7/2013,9:13:19,65,55,18,5,4
6009,6/10/2013,11:45:56,65,59,18,2,2
3805,6/26/2013,19:45:56,69,79,18,13,2
3810,6/1/2013,0:45:56,70,66,18,20,16
3274,6/5/2013,11:45:56,65,57,18,21,4
7796,6/27/2013,18:00:01,66,64,18,6,15
5953,6/14/2013,3:45:56,68,63,18,8,17
3327,6/28/2013,21:13:19,67,58,18,26,4
3330,6/1/2013,0:43:51,65,63,18,25,12
3670,6/11/2013,4:13:19,66,79,18,8,8
7745,6/6/2013,15:13:20,70,64,18,26,11
5186,6/27/2013,23:00:01,68,58,18,8,20
5179,6/20/2013,16:00:01,70,60,18,23,9
3677,6/18/2013,11:13:19,70,61,18,28,3
7736,6/27/2013,6:13:20,68,74,18,17,12
2185,6/26/2013,16:45:56,70,59,18,7,16
5894,6/15/2013,16:43:51,69,69,18,30,17
2188,6/29/2013,0:00:01,68,61,18,13,9
1617,6/28/2013,19:45:56,68,78,18,12,11
5163,6/4/2013,0:00:01,68,79,18,21,19
7716,6/7/2013,10:43:51,65,80,18,24,1
3380,6/21/2013,2:33:07,70,65,18,25,12
3698,6/9/2013,8:43:51,68,80,18,25,1
246,6/7/2013,6:00:01,65,77,18,1,17
1644,6/25/2013,3:00:01,66,77,18,9,16
257,6/18/2013,17:00:01,65,71,18,17,13
5917,6/8/2013,15:13:20,65,79,18,21,5
7693,6/14/2013,11:13:19,68,65,18,21,9
7772,6/3/2013,18:33:07,68,78,18,12,12
186,6/7/2013,18:43:51,65,71,18,25,18
5464,6/5/2013,13:45:56,66,56,18,21,5
5202,6/13/2013,15:13:19,67,79,18,15,16
2158,6/29/2013,13:45:56,70,77,18,15,8
7672,6/23/2013,14:00:01,70,74,18,10,15
3729,6/10/2013,15:13:20,67,67,18,26,14
5121,6/22/2013,6:13:20,69,64,18,6,19
5119,6/20/2013,4:13:20,67,62,18,26,17
2226,6/7/2013,14:13:19,68,67,18,5,20
7564,6/5/2013,21:13:20,67,62,18,17,7
3454,6/5/2013,4:43:51,65,65,18,26,4
3816,6/7/2013,6:45:56,67,68,18,26,8
7562,6/3/2013,19:13:20,66,63,18,6,18
3449,6/30/2013,23:13:19,70,60,18,2,1
5782,6/23/2013,0:13:20,66,67,18,29,17
5004,6/25/2013,9:13:20,70,76,18,26,19
7457,6/18/2013,10:33:07,65,71,18,6,7
2133,6/4/2013,12:45:56,70,56,18,30,19
7879,6/20/2013,5:33:07,69,71,18,5,9
435,6/16/2013,3:13:20,66,79,18,24,6
100,6/11/2013,4:33:07,66,70,18,18,11
7446,6/7/2013,23:13:20,68,63,18,1,8
6106,6/17/2013,17:13:20,65,61,18,16,1
3235,6/26/2013,20:45:56,70,64,18,8,14
3898,6/29/2013,21:43:51,67,79,18,15,6
3901,6/2/2013,0:13:20,67,76,18,27,5
7478,6/9/2013,7:00:01,69,70,18,21,15
3902,6/3/2013,1:13:20,66,79,18,14,3
3904,6/5/2013,3:13:20,65,67,18,13,11
1472,6/3/2013,18:00:01,68,64,18,27,13
6124,6/5/2013,11:33:07,70,77,18,26,18
7882,6/23/2013,8:33:07,69,71,18,8,5
96,6/7/2013,0:33:07,68,72,18,8,1
5268,6/19/2013,9:33:07,66,58,18,15,2
4976,6/27/2013,5:43:51,65,60,18,15,20
