",Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID\n"
"187,6/8/2013,19:43:51,70,71,19,15,20\n"
"1606,6/17/2013,8:45:56,67,74,19,4,9\n"
"1882,6/23/2013,1:00:01,68,71,19,13,6\n"
"2849,6/30/2013,18:33:07,68,67,19,5,13\n"
"7102,6/23/2013,10:45:56,69,79,19,13,14\n"
"3656,6/27/2013,14:00:01,66,72,19,27,15\n"
"256,6/17/2013,16:00:01,65,59,19,10,1\n"
"1287,6/28/2013,1:13:20,65,66,19,30,11\n"
"5465,6/6/2013,14:45:56,70,79,19,29,19\n"
"3702,6/13/2013,12:43:51,67,62,19,25,10\n"
"1604,6/15/2013,6:45:56,70,70,19,22,18\n"
"3705,6/16/2013,15:43:51,68,64,19,10,12\n"
"3345,6/16/2013,15:43:51,70,72,19,3,14\n"
"1603,6/14/2013,5:45:56,68,71,19,24,3\n"
"5142,6/13/2013,3:33:07,69,62,19,5,10\n"
"6384,6/25/2013,7:00:01,68,78,19,11,18\n"
"184,6/5/2013,16:43:51,69,69,19,15,12\n"
"2710,6/11/2013,18:45:56,69,73,19,21,11\n"
"3713,6/24/2013,23:43:51,66,68,19,29,19\n"
"5926,6/17/2013,0:33:07,65,60,19,7,17\n"
"3714,6/25/2013,0:13:20,68,73,19,13,18\n"
"2209,6/20/2013,21:00:01,67,71,19,5,1\n"
"6610,6/11/2013,22:13:19,69,72,19,29,4\n"
"182,6/3/2013,14:43:51,70,71,19,27,11\n"
"5154,6/25/2013,15:33:07,68,70,19,15,18\n"
"2840,6/21/2013,9:33:07,69,60,19,7,4\n"
"5591,6/12/2013,1:00:01,67,80,19,24,4\n"
"1089,6/10/2013,14:45:56,70,55,19,23,5\n"
"3048,6/19/2013,1:13:20,70,60,19,8,16\n"
"7148,6/9/2013,13:13:19,69,63,19,21,18\n"
"1624,6/5/2013,2:45:56,69,67,19,7,6\n"
"3367,6/8/2013,13:13:20,68,63,19,10,5\n"
"4160,6/21/2013,19:13:20,67,71,19,15,19\n"
"197,6/18/2013,5:13:20,66,55,19,10,6\n"
"4389,6/10/2013,13:00:01,65,75,19,23,10\n"
"3374,6/15/2013,20:13:20,65,67,19,21,17\n"
"3678,6/19/2013,12:13:19,65,58,19,26,7\n"
"193,6/14/2013,1:13:20,69,67,19,26,15\n"
"7761,6/22/2013,7:33:07,68,66,19,21,7\n"
"3363,6/4/2013,9:13:20,68,63,19,16,1\n"
"5930,6/21/2013,4:33:07,67,79,19,26,3\n"
"6594,6/25/2013,6:13:19,68,79,19,7,12\n"
"7764,6/25/2013,10:33:07,70,76,19,16,12\n"
"5893,6/14/2013,15:43:51,66,56,19,3,17\n"
"6593,6/24/2013,5:13:19,68,57,19,5,18\n"
"1620,6/1/2013,22:45:56,68,62,19,11,10\n"
"2720,6/21/2013,4:45:56,65,70,19,19,17\n"
"1081,6/2/2013,6:45:56,67,77,19,21,14\n"
"5168,6/9/2013,5:00:01,68,72,19,12,4\n"
"4549,6/20/2013,5:43:51,70,61,19,22,9\n"
"7720,6/11/2013,14:43:51,68,70,19,10,16\n"
"237,6/28/2013,21:33:07,66,74,19,29,3\n"
"2194,6/5/2013,6:00:01,68,69,19,30,3\n"
"3692,6/3/2013,2:43:51,67,65,19,30,9\n"
"6351,6/22/2013,22:13:20,69,66,19,9,13\n"
"6879,6/10/2013,3:13:20,69,67,19,8,4\n"
"892,6/23/2013,9:33:07,67,68,19,4,17\n"
"4379,6/30/2013,3:00:01,68,57,19,9,4\n"
"1101,6/22/2013,7:00:01,67,62,19,29,18\n"
"7637,6/18/2013,22:45:56,65,69,19,3,9\n"
"2872,6/23/2013,17:00:01,67,57,19,4,17\n"
"4350,6/1/2013,17:45:56,69,80,19,12,16\n"
"4406,6/27/2013,6:13:19,65,66,19,27,17\n"
"3320,6/21/2013,14:13:19,70,71,19,4,10\n"
"6615,6/16/2013,3:43:51,68,57,19,28,16\n"
"3315,6/16/2013,9:13:19,67,74,19,19,10\n"
"6616,6/17/2013,4:43:51,70,57,19,25,13\n"
"3314,6/15/2013,8:13:19,69,63,19,3,9\n"
"3037,6/8/2013,14:43:51,68,80,19,18,10\n"
"7799,6/30/2013,21:00:01,65,61,19,24,18\n"
"3067,6/8/2013,20:13:20,67,80,19,12,3\n"
"5965,6/26/2013,15:45:56,66,61,19,17,5\n"
"714,6/25/2013,23:13:19,67,75,19,9,10\n"
"1108,6/29/2013,14:00:01,68,70,19,10,4\n"
"3305,6/6/2013,23:00:01,65,76,19,16,14\n"
"3404,6/15/2013,2:00:01,69,69,19,29,9\n"
"3633,6/4/2013,15:33:07,65,80,19,7,19\n"
"7806,6/7/2013,4:13:19,69,78,19,23,16\n"
"3302,6/3/2013,20:00:01,67,66,19,8,2\n"
"331,6/2/2013,19:13:20,67,63,19,21,9\n"
"5105,6/6/2013,14:43:51,67,73,19,13,7\n"
"2830,6/11/2013,23:13:20,67,74,19,21,16\n"
"2000,6/21/2013,23:33:07,70,59,19,15,9\n"
"7639,6/20/2013,0:45:56,65,71,19,8,20\n"
"3323,6/24/2013,17:13:19,67,74,19,11,5\n"
"6341,6/12/2013,12:13:20,68,64,19,7,20\n"
"712,6/23/2013,21:13:19,66,55,19,30,10\n"
"5933,6/24/2013,7:33:07,67,77,19,6,4\n"
"6848,6/9/2013,20:13:19,67,63,19,21,9\n"
"5130,6/1/2013,15:13:20,68,72,19,19,19\n"
"3719,6/30/2013,5:13:20,65,73,19,4,3\n"
"4378,6/29/2013,2:00:01,69,63,19,15,20\n"
"1658,6/9/2013,17:00:01,69,66,19,28,10\n"
"1660,6/11/2013,19:00:01,66,76,19,16,14\n"
"5940,6/1/2013,14:33:07,70,72,19,4,19\n"
"7666,6/17/2013,8:00:01,66,77,19,10,16\n"
"5942,6/3/2013,16:33:07,66,58,19,20,7\n"
"5943,6/4/2013,17:33:07,70,74,19,20,4\n"
"921,6/22/2013,14:00:01,68,68,19,28,13\n"
"7681,6/2/2013,23:00:01,70,77,19,19,16\n"
"3334,6/5/2013,4:43:51,68,73,19,4,12\n"
"6577,6/8/2013,13:00:01,65,69,19,12,18\n"
"4367,6/18/2013,10:45:56,65,64,19,16,11\n"
"5551,6/2/2013,9:13:20,66,55,19,23,8\n"
"2544,6/25/2013,20:33:07,66,74,19,23,3\n"
"2866,6/17/2013,11:00:01,69,58,19,7,20\n"
"5954,6/15/2013,4:45:56,68,79,19,15,8\n"
"6859,6/20/2013,7:43:51,65,58,19,26,5\n"
"2706,6/7/2013,14:45:56,68,61,19,30,9\n"
"7648,6/29/2013,9:45:56,70,76,19,10,9\n"
"3745,6/26/2013,7:33:07,67,80,19,2,4\n"
"6861,6/22/2013,9:43:51,68,63,19,11,11\n"
"5463,6/4/2013,12:45:56,68,76,19,18,2\n"
"709,6/20/2013,18:13:19,69,73,19,7,12\n"
"3035,6/6/2013,12:43:51,70,64,19,30,1\n"
"416,6/27/2013,8:43:51,69,57,19,23,12\n"
"1724,6/15/2013,11:13:20,69,66,19,1,11\n"
"1008,6/19/2013,5:33:07,66,66,19,17,8\n"
"773,6/24/2013,10:33:07,70,65,19,20,5\n"
"5431,6/2/2013,4:45:56,69,62,19,23,8\n"
"7319,6/30/2013,16:13:20,69,73,19,21,1\n"
"4889,6/30/2013,9:45:56,65,66,19,8,2\n"
"1909,6/20/2013,4:13:19,70,62,19,3,10\n"
"2434,6/5/2013,6:00:01,68,68,19,14,8\n"
"4231,6/2/2013,18:13:19,65,75,19,14,1\n"
"6442,6/23/2013,17:43:51,69,59,19,26,20\n"
"1908,6/19/2013,3:13:19,68,64,19,10,10\n"
"760,6/11/2013,21:13:20,67,73,19,6,18\n"
"7955,6/6/2013,9:43:51,67,67,19,21,15\n"
"2964,6/25/2013,13:33:07,69,76,19,27,18\n"
"2436,6/7/2013,8:00:01,65,55,19,18,19\n"
"2966,6/27/2013,15:33:07,70,68,19,12,1\n"
"5406,6/7/2013,3:45:56,65,56,19,30,13\n"
"4885,6/26/2013,5:45:56,68,59,19,20,14\n"
"4802,6/3/2013,18:43:51,66,79,19,25,12\n"
"3993,6/4/2013,20:13:19,65,73,19,12,5\n"
"2593,6/14/2013,21:13:19,70,67,19,19,4\n"
"6233,6/24/2013,0:33:07,69,69,19,24,3\n"
"4224,6/25/2013,11:13:19,67,79,19,27,10\n"
"7295,6/6/2013,16:43:51,66,72,19,15,14\n"
"1009,6/20/2013,6:33:07,70,59,19,23,4\n"
"7025,6/6/2013,5:33:07,70,75,19,17,18\n"
"4223,6/24/2013,10:13:19,67,68,19,18,16\n"
"4905,6/16/2013,1:45:56,69,75,19,17,9\n"
"2785,6/26/2013,2:43:51,67,55,19,23,1\n"
"515,6/6/2013,11:45:56,68,64,19,27,14\n"
"4652,6/3/2013,12:13:19,65,67,19,27,5\n"
"7359,6/10/2013,8:00:01,67,68,19,10,3\n"
"516,6/7/2013,12:45:56,67,65,19,18,2\n"
"3544,6/5/2013,22:00:01,67,67,19,5,13\n"
"6196,6/17/2013,11:43:51,69,70,19,21,7\n"
"3187,6/8/2013,20:13:20,66,64,19,13,6\n"
"996,6/7/2013,17:13:20,65,66,19,24,6\n"
"7353,6/4/2013,2:00:01,66,58,19,17,9\n"
"2559,6/10/2013,11:00:01,69,65,19,2,12\n"
"3029,6/30/2013,6:43:51,70,61,19,17,3\n"
"7328,6/9/2013,1:33:07,68,65,19,8,10\n"
"1874,6/15/2013,17:33:07,68,78,19,8,18\n"
"4241,6/12/2013,4:43:51,69,74,19,29,7\n"
"783,6/4/2013,20:33:07,69,57,19,18,18\n"
"45,6/16/2013,21:13:19,69,77,19,20,9\n"
"821,6/12/2013,10:13:19,68,65,19,14,9\n"
"5536,6/17/2013,18:43:51,68,70,19,30,19\n"
"4239,6/10/2013,2:43:51,67,64,19,6,18\n"
"4910,6/21/2013,6:45:56,67,62,19,16,15\n"
"530,6/21/2013,2:45:56,67,70,19,13,15\n"
"2794,6/5/2013,11:43:51,67,75,19,7,4\n"
"7332,6/13/2013,5:33:07,68,72,19,27,3\n"
"2790,6/1/2013,7:43:51,70,62,19,29,9\n"
"6202,6/23/2013,17:43:51,69,77,19,23,5\n"
"7964,6/15/2013,18:43:51,66,63,19,8,3\n"
"7290,6/1/2013,11:43:51,70,58,19,28,17\n"
"754,6/5/2013,15:13:20,68,55,19,16,5\n"
"1797,6/28/2013,12:13:19,66,55,19,28,11\n"
"1019,6/30/2013,16:33:07,68,68,19,24,5\n"
"15,6/16/2013,15:00:01,65,56,19,11,8\n"
"14,6/15/2013,14:00:01,67,59,19,22,20\n"
"6687,6/28/2013,3:00:01,70,76,19,23,6\n"
"3097,6/8/2013,2:00:01,67,76,19,17,10\n"
"4038,6/19/2013,17:13:20,70,58,19,13,4\n"
"4207,6/8/2013,18:00:01,67,80,19,3,10\n"
"5395,6/26/2013,16:33:07,65,77,19,7,8\n"
"4040,6/21/2013,19:13:20,68,63,19,10,3\n"
"2476,6/17/2013,0:43:51,68,73,19,17,16\n"
"5603,6/24/2013,13:00:01,67,62,19,23,16\n"
"2478,6/19/2013,2:43:51,66,74,19,3,6\n"
"6287,6/18/2013,6:13:19,68,73,19,13,13\n"
"2486,6/27/2013,10:43:51,67,75,19,21,5\n"
"1017,6/28/2013,14:33:07,67,65,19,18,12\n"
"6292,6/23/2013,11:13:19,68,70,19,5,7\n"
"2054,6/15/2013,5:43:51,66,57,19,5,4\n"
"3109,6/20/2013,14:00:01,70,80,19,27,10\n"
"694,6/5/2013,3:13:19,66,65,19,30,8\n"
"695,6/6/2013,4:13:19,66,74,19,10,8\n"
"4817,6/18/2013,9:13:20,69,69,19,24,3\n"
"6696,6/7/2013,12:00:01,70,57,19,5,2\n"
"2497,6/8/2013,21:43:51,67,79,19,19,1\n"
"6286,6/17/2013,5:13:19,69,64,19,25,9\n"
"4030,6/11/2013,9:13:20,70,59,19,17,13\n"
"6272,6/3/2013,15:00:01,67,67,19,8,4\n"
"2466,6/7/2013,14:13:19,67,67,19,9,16\n"
"5581,6/2/2013,15:33:07,66,76,19,21,17\n"
"7109,6/30/2013,17:45:56,65,80,19,23,1\n"
"1217,6/18/2013,3:00:01,65,63,19,10,2\n"
"7036,6/17/2013,16:33:07,65,60,19,4,7\n"
"4483,6/14/2013,11:33:07,65,56,19,1,13\n"
"7968,6/19/2013,22:43:51,68,76,19,17,20\n"
"6244,6/5/2013,11:33:07,69,79,19,25,12\n"
"5393,6/24/2013,14:33:07,66,73,19,13,10\n"
"3089,6/30/2013,18:33:07,67,62,19,17,19\n"
"7274,6/15/2013,19:13:19,70,72,19,9,2\n"
"1893,6/4/2013,12:00:01,70,73,19,23,11\n"
"4858,6/29/2013,2:45:56,70,80,19,11,11\n"
"7271,6/12/2013,16:13:19,69,73,19,5,14\n"
"2060,6/21/2013,11:43:51,70,63,19,21,8\n"
"5602,6/23/2013,12:00:01,69,77,19,7,6\n"
"2580,6/1/2013,8:13:19,68,64,19,20,11\n"
"24,6/25/2013,0:13:19,70,71,19,14,18\n"
"1360,6/11/2013,2:13:19,65,58,19,10,15\n"
"7265,6/6/2013,10:13:19,69,61,19,13,15\n"
"7263,6/4/2013,8:13:19,68,74,19,28,2\n"
"1356,6/7/2013,22:00:01,66,73,19,27,12\n"
"6705,6/16/2013,21:00:01,66,61,19,29,18\n"
"4702,6/23/2013,14:13:20,67,66,19,19,18\n"
"4069,6/20/2013,0:00:01,70,73,19,5,10\n"
"4703,6/24/2013,15:13:20,65,75,19,2,15\n"
"7362,6/13/2013,11:00:01,69,70,19,18,1\n"
"5532,6/13/2013,14:43:51,65,76,19,1,15\n"
"6678,6/19/2013,18:33:07,69,78,19,20,18\n"
"1025,6/6/2013,22:33:07,66,68,19,3,2\n"
"7906,6/17/2013,8:00:01,65,56,19,26,5\n"
"470,6/21/2013,14:33:07,65,76,19,9,10\n"
"1315,6/26/2013,5:33:07,65,79,19,20,6\n"
"3079,6/20/2013,8:33:07,65,73,19,3,16\n"
"1742,6/3/2013,5:33:07,68,76,19,17,18\n"
"1456,6/17/2013,2:00:01,70,56,19,24,5\n"
"5405,6/6/2013,2:45:56,65,60,19,20,8\n"
"6977,6/18/2013,5:43:51,70,76,19,22,8\n"
"2379,6/10/2013,23:43:51,70,64,19,1,12\n"
"1737,6/28/2013,0:33:07,67,78,19,19,15\n"
"7910,6/21/2013,12:00:01,66,61,19,13,7\n"
"514,6/5/2013,10:45:56,70,57,19,18,18\n"
"1439,6/30/2013,9:33:07,65,70,19,28,15\n"
"5414,6/15/2013,11:45:56,66,77,19,20,2\n"
"479,6/30/2013,23:33:07,69,64,19,18,5\n"
"1034,6/15/2013,7:45:56,67,61,19,16,4\n"
"7108,6/29/2013,16:45:56,66,65,19,23,3\n"
"6481,6/2/2013,8:33:07,68,76,19,27,13\n"
"1423,6/14/2013,17:13:20,69,64,19,9,10\n"
"6660,6/1/2013,0:33:07,66,73,19,8,12\n"
"2109,6/10/2013,12:33:07,67,70,19,2,2\n"
"4641,6/22/2013,1:13:19,70,69,19,22,3\n"
"1735,6/26/2013,22:13:20,68,75,19,27,2\n"
"83,6/24/2013,11:13:20,65,65,19,24,2\n"
"1478,6/9/2013,0:13:19,65,58,19,11,20\n"
"4294,6/5/2013,9:33:07,68,71,19,10,13\n"
"974,6/15/2013,19:43:51,70,61,19,15,7\n"
"440,6/21/2013,8:13:20,65,59,19,15,14\n"
"7447,6/8/2013,0:33:07,66,76,19,16,4\n"
"5564,6/15/2013,22:13:20,65,66,19,5,5\n"
"7890,6/1/2013,16:33:07,70,68,19,8,15\n"
"976,6/17/2013,21:43:51,70,59,19,30,12\n"
"5527,6/8/2013,9:43:51,69,70,19,21,5\n"
"2642,6/3/2013,22:13:20,68,68,19,20,9\n"
"5269,6/20/2013,10:33:07,65,80,19,7,13\n"
"3899,6/30/2013,22:43:51,70,67,19,27,19\n"
"2353,6/14/2013,21:13:19,67,60,19,26,14\n"
"1037,6/18/2013,10:45:56,65,64,19,29,5\n"
"685,6/26/2013,18:00:01,68,58,19,27,7\n"
"451,6/2/2013,19:13:20,66,58,19,11,9\n"
"983,6/24/2013,4:13:20,69,57,19,10,14\n"
"4450,6/11/2013,2:13:20,66,78,19,26,14\n"
"456,6/7/2013,0:33:07,69,71,19,18,12\n"
"5501,6/12/2013,7:13:19,70,62,19,24,11\n"
"4153,6/14/2013,12:13:20,68,78,19,24,19\n"
"7125,6/16/2013,14:00:01,68,65,19,8,16\n"
"1443,6/4/2013,13:33:07,68,67,19,8,16\n"
"200,6/21/2013,8:13:20,70,62,19,26,14\n"
"4937,6/18/2013,14:00:01,68,55,19,11,9\n"
"1413,6/4/2013,7:13:20,70,69,19,3,12\n"
"637,6/8/2013,18:13:20,68,61,19,22,7\n"
"4263,6/4/2013,2:13:20,65,72,19,27,8\n"
"3549,6/10/2013,3:13:19,70,76,19,8,7\n"
"6987,6/28/2013,15:43:51,69,64,19,4,13\n"
"1029,6/10/2013,2:45:56,70,57,19,18,8\n"
"1839,6/10/2013,6:13:20,66,77,19,30,8\n"
"3210,6/1/2013,19:33:07,70,59,19,20,11\n"
"3193,6/14/2013,2:33:07,70,70,19,24,18\n"
"5358,6/19/2013,3:13:20,65,77,19,7,12\n"
"3203,6/24/2013,12:33:07,70,66,19,1,15\n"
"7388,6/9/2013,13:13:19,65,61,19,23,5\n"
"5576,6/27/2013,10:33:07,67,61,20,26,20\n"
"6723,6/4/2013,15:13:19,65,73,20,7,4\n"
"6704,6/15/2013,20:00:01,65,71,20,16,18\n"
"7885,6/26/2013,11:33:07,69,76,20,30,20\n"
"4750,6/11/2013,14:00:01,68,66,20,25,1\n"
"5688,6/19/2013,2:33:07,68,58,20,10,10\n"
"930,6/1/2013,23:00:01,70,60,20,25,15\n"
"114,6/25/2013,18:33:07,70,66,20,20,12\n"
"3475,6/26/2013,1:13:20,65,80,20,14,17\n"
"3494,6/15/2013,20:13:20,67,68,20,3,14\n"
"1633,6/14/2013,11:45:56,70,77,20,19,3\n"
"2540,6/21/2013,16:33:07,70,60,20,7,17\n"
"147,6/28/2013,3:13:19,66,59,20,27,20\n"
"4399,6/20/2013,23:00:01,70,56,20,16,19\n"
"3547,6/8/2013,1:13:19,70,63,20,13,16\n"
"1950,6/1/2013,21:43:51,67,63,20,19,15\n"
"7944,6/25/2013,22:13:19,68,56,20,15,11\n"
"5582,6/3/2013,16:33:07,69,76,20,23,5\n"
"5219,6/30/2013,8:43:51,67,58,20,17,11\n"
"4127,6/18/2013,10:43:51,65,64,20,25,18\n"
"1717,6/8/2013,4:13:20,67,66,20,29,12\n"
"4452,6/13/2013,4:13:20,68,66,20,28,12\n"
"2114,6/15/2013,17:33:07,65,62,20,22,20\n"
"3431,6/12/2013,5:13:19,65,56,20,9,3\n"
"2078,6/9/2013,5:13:20,66,62,20,18,10\n"
"1726,6/17/2013,13:13:20,66,78,20,29,6\n"
"5233,6/14/2013,22:43:51,66,68,20,13,10\n"
"3445,6/26/2013,19:13:19,68,57,20,19,15\n"
"1730,6/21/2013,17:13:20,70,74,20,6,10\n"
"938,6/9/2013,7:13:19,69,77,20,11,1\n"
"1071,6/22/2013,20:45:56,69,65,20,9,11\n"
"4396,6/17/2013,20:00:01,66,55,20,21,11\n"
"2056,6/17/2013,7:43:51,67,63,20,22,10\n"
"702,6/13/2013,11:13:19,69,57,20,6,11\n"
"7989,6/10/2013,19:13:20,70,55,20,12,4\n"
"1056,6/7/2013,5:45:56,70,56,20,21,3\n"
"1291,6/2/2013,5:13:20,70,63,20,3,3\n"
"4747,6/8/2013,11:00:01,68,72,20,6,8\n"
"7,6/8/2013,7:00:01,70,73,20,26,16\n"
"2796,6/7/2013,13:43:51,68,79,20,8,19\n"
"5352,6/13/2013,21:43:51,69,56,20,30,10\n"
"4757,6/18/2013,21:00:01,68,60,20,3,14\n"
"2168,6/9/2013,23:45:56,68,72,20,22,17\n"
"5683,6/14/2013,21:13:20,66,68,20,24,14\n"
"6382,6/23/2013,5:00:01,69,56,20,17,13\n"
"3022,6/23/2013,23:13:19,68,64,20,26,1\n"
"3661,6/2/2013,19:00:01,70,76,20,4,2\n"
"3583,6/14/2013,13:43:51,68,68,20,20,11\n"
"5856,6/7/2013,2:13:19,65,74,20,14,3\n"
"1038,6/19/2013,11:45:56,65,80,20,15,15\n"
"5771,6/12/2013,13:43:51,67,74,20,5,10\n"
"691,6/2/2013,0:13:19,70,73,20,27,12\n"
"6668,6/9/2013,8:33:07,70,58,20,18,9\n"
"4395,6/16/2013,19:00:01,69,57,20,25,7\n"
"6625,6/26/2013,13:43:51,69,57,20,6,9\n"
"2778,6/19/2013,19:13:19,69,62,20,24,2\n"
"3479,6/30/2013,5:13:20,70,57,20,10,5\n"
"4522,6/23/2013,2:13:19,68,65,20,24,15\n"
"5242,6/23/2013,7:13:20,70,62,20,17,7\n"
"945,6/16/2013,14:13:19,67,74,20,20,5\n"
"5744,6/15/2013,10:13:19,70,59,20,30,17\n"
"3417,6/28/2013,15:00:01,69,69,20,9,6\n"
"4132,6/23/2013,15:43:51,65,75,20,18,3\n"
"3418,6/29/2013,16:00:01,69,72,20,6,15\n"
"6799,6/20/2013,19:33:07,69,70,20,11,4\n"
"1700,6/21/2013,11:43:51,70,70,20,16,8\n"
"5506,6/17/2013,12:13:19,66,57,20,8,4\n"
"1816,6/17/2013,7:43:51,66,73,20,8,7\n"
"6364,6/5/2013,11:33:07,66,67,20,6,8\n"
"5329,6/20/2013,22:13:19,67,78,20,25,5\n"
"2538,6/19/2013,14:33:07,70,77,20,25,18\n"
"165,6/16/2013,21:13:19,69,64,20,27,5\n"
"2153,6/24/2013,8:45:56,68,60,20,3,14\n"
"7919,6/30/2013,21:00:01,68,63,20,22,2\n"
"3531,6/22/2013,9:00:01,65,79,20,13,18\n"
"1777,6/8/2013,16:00:01,70,67,20,2,19\n"
"2800,6/11/2013,17:43:51,65,77,20,11,3\n"
"5704,6/5/2013,18:33:07,65,72,20,28,3\n"
"925,6/26/2013,18:00:01,66,66,20,13,8\n"
"138,6/19/2013,18:00:01,65,57,20,5,10\n"
"2154,6/25/2013,9:45:56,69,63,20,23,4\n"
"5499,6/10/2013,5:13:19,65,56,20,5,12\n"
"63,6/4/2013,15:43:51,66,56,20,25,6\n"
"1030,6/11/2013,3:45:56,67,61,20,15,10\n"
"167,6/18/2013,23:13:19,66,68,20,30,1\n"
"3530,6/21/2013,8:00:01,67,68,20,25,17\n"
"154,6/5/2013,10:13:19,65,77,20,15,19\n"
"61,6/2/2013,13:43:51,65,72,20,26,12\n"
"2806,6/17/2013,23:43:51,66,65,20,9,9\n"
"5711,6/12/2013,1:00:01,68,61,20,14,12\n"
"5793,6/4/2013,11:13:20,70,76,20,2,7\n"
"1014,6/25/2013,11:33:07,68,63,20,6,7\n"
"5696,6/27/2013,10:33:07,68,74,20,15,1\n"
"4144,6/5/2013,3:13:20,66,65,20,6,3\n"
"1741,6/2/2013,4:33:07,69,72,20,22,14\n"
"1783,6/14/2013,22:00:01,69,68,20,11,14\n"
"7969,6/20/2013,23:43:51,69,80,20,24,20\n"
"5481,6/22/2013,11:00:01,65,74,20,17,8\n"
"156,6/7/2013,12:13:19,67,60,20,10,4\n"
"7908,6/19/2013,10:00:01,66,71,20,11,3\n"
"5589,6/10/2013,23:33:07,67,76,20,23,7\n"
"176,6/27/2013,8:43:51,66,59,20,19,17\n"
"1811,6/12/2013,2:43:51,65,66,20,12,4\n"
"2837,6/18/2013,6:33:07,65,66,20,30,7\n"
"3481,6/2/2013,7:13:20,70,71,20,9,3\n"
"161,6/12/2013,17:13:19,67,65,20,9,1\n"
"5208,6/19/2013,21:13:19,68,60,20,28,15\n"
"4521,6/22/2013,1:13:19,66,55,20,25,2\n"
"5736,6/7/2013,2:13:19,65,56,20,14,8\n"
"4523,6/24/2013,3:13:19,67,79,20,30,1\n"
"1931,6/12/2013,2:43:51,69,61,20,7,2\n"
"1781,6/12/2013,20:00:01,70,63,20,11,5\n"
"3393,6/4/2013,15:33:07,69,57,20,12,3\n"
"5316,6/7/2013,9:13:19,68,72,20,20,19\n"
"3396,6/7/2013,18:33:07,68,73,20,7,15\n"
"5848,6/29/2013,18:00:01,69,77,20,13,12\n"
"7912,6/23/2013,14:00:01,70,66,20,18,14\n"
"6612,6/13/2013,0:43:51,69,71,20,19,6\n"
"6778,6/29/2013,22:13:20,70,65,20,16,2\n"
"2498,6/9/2013,22:43:51,65,76,20,15,16\n"
"5877,6/28/2013,23:13:19,69,71,20,30,20\n"
"6978,6/19/2013,6:43:51,67,71,20,3,4\n"
"2381,6/12/2013,1:13:20,67,55,20,7,12\n"
"2382,6/13/2013,2:13:20,66,58,20,8,17\n"
"6156,6/7/2013,19:00:01,69,70,20,16,14\n"
"2387,6/18/2013,7:13:20,70,76,20,9,17\n"
"480,6/1/2013,0:45:56,70,66,20,9,19\n"
"2558,6/9/2013,10:00:01,70,70,20,10,2\n"
"485,6/6/2013,5:45:56,66,56,20,26,15\n"
"6161,6/12/2013,0:13:19,70,71,20,16,4\n"
"2393,6/24/2013,13:13:20,65,62,20,23,16\n"
"3929,6/30/2013,4:33:07,66,57,20,10,7\n"
"6168,6/19/2013,7:13:19,68,63,20,15,8\n"
"4274,6/15/2013,13:13:20,68,62,20,15,11\n"
"7391,6/12/2013,16:13:19,69,67,20,16,7\n"
"3930,6/1/2013,5:33:07,70,60,20,11,15\n"
"4941,6/22/2013,18:00:01,65,59,20,5,9\n"
"6175,6/26/2013,14:13:19,67,70,20,26,13\n"
"6176,6/27/2013,15:13:19,65,58,20,19,10\n"
"7379,6/30/2013,4:13:19,69,78,20,2,20\n"
"2941,6/2/2013,14:13:20,69,55,20,2,7\n"
"506,6/27/2013,2:45:56,67,67,20,3,20\n"
"4651,6/2/2013,11:13:19,70,59,20,26,1\n"
"7076,6/27/2013,8:45:56,67,55,20,20,14\n"
"2951,6/12/2013,0:33:07,69,64,20,19,3\n"
"7367,6/18/2013,16:00:01,68,73,20,5,1\n"
"6191,6/12/2013,6:43:51,68,69,20,10,9\n"
"2631,6/22/2013,11:13:20,67,72,20,2,7\n"
"4086,6/7/2013,17:00:01,65,80,20,23,5\n"
"4633,6/14/2013,17:00:01,66,77,20,8,12\n"
"4985,6/6/2013,14:43:51,69,68,20,26,11\n"
"1494,6/25/2013,16:13:19,69,62,20,4,8\n"
"3876,6/7/2013,23:13:19,68,68,20,1,20\n"
"5633,6/24/2013,19:13:19,67,56,20,24,20\n"
"3239,6/30/2013,0:45:56,65,59,20,13,20\n"
"6097,6/8/2013,8:13:20,67,61,20,28,13\n"
"7456,6/17/2013,9:33:07,70,75,20,13,19\n"
"5594,6/15/2013,4:00:01,69,78,20,29,18\n"
"813,6/4/2013,2:13:19,70,68,20,8,15\n"
"3237,6/28/2013,22:45:56,68,58,20,23,6\n"
"1475,6/6/2013,21:00:01,70,64,20,11,1\n"
"2547,6/28/2013,23:33:07,67,55,20,2,2\n"
"442,6/23/2013,10:13:20,67,56,20,17,9\n"
"7444,6/5/2013,21:13:20,70,67,20,6,16\n"
"5396,6/27/2013,17:33:07,66,75,20,23,11\n"
"6499,6/20/2013,2:45:56,67,68,20,27,5\n"
"6958,6/29/2013,10:13:19,66,57,20,3,4\n"
"4285,6/26/2013,0:33:07,66,58,20,2,10\n"
"4625,6/6/2013,9:00:01,65,59,20,4,2\n"
"2993,6/24/2013,18:00:01,68,57,20,6,20\n"
"6112,6/23/2013,23:13:20,70,72,20,12,12\n"
"2355,6/16/2013,23:13:19,70,80,20,25,6\n"
"457,6/8/2013,1:33:07,67,64,20,22,10\n"
"805,6/26/2013,18:00:01,65,57,20,18,2\n"
"5415,6/16/2013,12:45:56,67,73,20,10,9\n"
"3911,6/12/2013,10:13:20,67,61,20,23,13\n"
